elapsed_s,timestamp_ms,cpu_percent,rss_mb
15.513,1788410112627,45.5,337.500
15.772,1788410112886,46.0,337.500
16.030,1788410113144,46.6,337.500
16.288,1788410113402,53.3,337.500
16.546,1788410113660,48.5,337.500
16.804,1788410113918,49.2,337.516
17.062,1788410114177,51.1,337.531
17.321,1788410114435,60.2,337.531
17.579,1788410114693,56.3,337.531
17.838,1788410114952,53.8,337.531
18.096,1788410115210,46.0,337.531
18.354,1788410115468,46.5,337.531
18.612,1788410115726,51.9,337.531
18.871,1788410115986,53.4,337.547
19.130,1788410116244,54.4,337.547
19.390,1788410116504,49.4,337.547
19.662,1788410116776,64.0,320.062
19.919,1788410117033,79.7,318.688
20.178,1788410117292,60.3,318.688
20.436,1788410117550,52.8,318.688
20.696,1788410117810,60.6,318.688
20.954,1788410118068,52.8,318.688
21.212,1788410118326,52.6,318.688
21.470,1788410118584,53.4,318.688
21.728,1788410118843,58.2,318.688
21.987,1788410119101,53.7,318.688
22.245,1788410119359,51.6,318.688
22.503,1788410119618,58.9,318.688
22.761,1788410119875,53.7,318.688
23.020,1788410120134,45.5,318.688
23.278,1788410120392,45.6,318.688
23.536,1788410120651,51.3,318.688
23.795,1788410120909,49.8,318.688
24.053,1788410121167,53.6,318.688
24.312,1788410121426,52.2,318.688
24.570,1788410121684,53.1,318.688
24.829,1788410121943,54.9,318.688
25.087,1788410122201,45.6,318.688
25.341,1788410122455,46.1,318.750
25.599,1788410122713,52.2,318.750
25.857,1788410122971,47.8,318.750
26.115,1788410123230,52.6,318.750
26.374,1788410123488,54.4,318.750
26.632,1788410123746,49.5,318.750
26.890,1788410124004,51.6,318.766
27.148,1788410124262,51.4,318.766
27.406,1788410124520,55.7,318.766
27.665,1788410124779,54.6,318.766
27.923,1788410125037,46.6,318.797
28.181,1788410125296,46.5,318.797
28.439,1788410125554,47.4,318.797
28.697,1788410125811,53.9,318.797
28.955,1788410126069,48.7,318.797
29.213,1788410126327,51.4,318.797
29.471,1788410126585,51.8,318.797
29.729,1788410126843,60.9,318.797
29.987,1788410127101,55.0,318.797
30.245,1788410127360,52.4,318.797
30.504,1788410127618,58.2,318.766
30.758,1788410127872,53.5,318.766
31.017,1788410128131,46.7,318.766
31.275,1788410128389,49.5,318.766
31.534,1788410128648,54.3,318.766
31.792,1788410128906,50.4,318.781
32.050,1788410129164,54.6,318.781
32.308,1788410129422,61.4,318.781
32.566,1788410129680,55.0,318.781
32.824,1788410129938,47.2,318.781
33.082,1788410130196,46.5,318.781
33.340,1788410130454,52.4,318.781
33.598,1788410130712,50.0,318.781
33.856,1788410130970,53.6,318.781
34.114,1788410131228,57.0,318.781
34.371,1788410131485,53.5,318.781
34.629,1788410131743,53.8,318.797
34.888,1788410132002,45.9,318.797
35.147,1788410132261,52.1,318.797
35.405,1788410132519,48.5,318.797
35.663,1788410132777,47.1,318.797
35.921,1788410133035,47.1,318.797
36.179,1788410133293,58.5,318.797
36.437,1788410133551,53.2,318.797
36.695,1788410133810,53.8,318.812
36.954,1788410134068,53.5,318.812
37.212,1788410134326,53.8,318.812
37.470,1788410134584,57.1,318.812
37.729,1788410134843,46.5,318.812
37.987,1788410135101,50.3,318.812
38.246,1788410135360,55.7,318.812
38.504,1788410135618,47.4,318.812
38.762,1788410135876,47.8,318.812
39.020,1788410136134,52.4,318.812
39.278,1788410136393,47.7,318.812
39.537,1788410136651,49.7,318.812
39.796,1788410136910,52.2,318.812
40.054,1788410137168,57.1,318.812
40.312,1788410137426,54.1,318.812
